"","Year","Variable","Val","Loc","N"
"1023",2020,"OISST_HW_intensity_max",2.1708375,"MAB",NA
"1024",2021,"OISST_HW_intensity_max",2.38635,"MAB",NA
"1025",2022,"OISST_HW_intensity_max",1.86486666666667,"MAB",NA
"1026",1982,"OISST_HW_intensity_max_max",0,"MAB",NA
"1027",1983,"OISST_HW_intensity_max_max",0,"MAB",NA
"1028",1984,"OISST_HW_intensity_max_max",2.1642,"MAB",NA
"1029",1985,"OISST_HW_intensity_max_max",2.4144,"MAB",NA
"1030",1986,"OISST_HW_intensity_max_max",1.891,"MAB",NA
"1031",1987,"OISST_HW_intensity_max_max",0,"MAB",NA
"1032",1988,"OISST_HW_intensity_max_max",0,"MAB",NA
"1033",1989,"OISST_HW_intensity_max_max",1.6921,"MAB",NA
"1034",1990,"OISST_HW_intensity_max_max",2.1575,"MAB",NA
"1035",1991,"OISST_HW_intensity_max_max",3.1186,"MAB",NA
"1036",1992,"OISST_HW_intensity_max_max",0,"MAB",NA
"1037",1993,"OISST_HW_intensity_max_max",1.9649,"MAB",NA
"1038",1994,"OISST_HW_intensity_max_max",2.5119,"MAB",NA
"1039",1995,"OISST_HW_intensity_max_max",1.8633,"MAB",NA
"1040",1996,"OISST_HW_intensity_max_max",2.0983,"MAB",NA
"1041",1997,"OISST_HW_intensity_max_max",0,"MAB",NA
"1042",1998,"OISST_HW_intensity_max_max",0,"MAB",NA
"1043",1999,"OISST_HW_intensity_max_max",2.6616,"MAB",NA
"1044",2000,"OISST_HW_intensity_max_max",2.3925,"MAB",NA
"1045",2001,"OISST_HW_intensity_max_max",2.3146,"MAB",NA
"1046",2002,"OISST_HW_intensity_max_max",3.4665,"MAB",NA
"1047",2003,"OISST_HW_intensity_max_max",1.9915,"MAB",NA
"1048",2004,"OISST_HW_intensity_max_max",2.9929,"MAB",NA
"1049",2005,"OISST_HW_intensity_max_max",2.3581,"MAB",NA
"1050",2006,"OISST_HW_intensity_max_max",3.1582,"MAB",NA
"1051",2007,"OISST_HW_intensity_max_max",2.6832,"MAB",NA
"1052",2008,"OISST_HW_intensity_max_max",0,"MAB",NA
"1053",2009,"OISST_HW_intensity_max_max",2.4791,"MAB",NA
"1054",2010,"OISST_HW_intensity_max_max",3.4204,"MAB",NA
"1055",2011,"OISST_HW_intensity_max_max",4.9067,"MAB",NA
"1056",2012,"OISST_HW_intensity_max_max",5.1571,"MAB",NA
"1057",2013,"OISST_HW_intensity_max_max",2.3594,"MAB",NA
"1058",2014,"OISST_HW_intensity_max_max",2.7906,"MAB",NA
"1059",2015,"OISST_HW_intensity_max_max",3.8378,"MAB",NA
"1060",2016,"OISST_HW_intensity_max_max",2.8543,"MAB",NA
"1061",2017,"OISST_HW_intensity_max_max",2.6543,"MAB",NA
"1062",2018,"OISST_HW_intensity_max_max",4.3784,"MAB",NA
"1063",2019,"OISST_HW_intensity_max_max",3.0042,"MAB",NA
"1064",2020,"OISST_HW_intensity_max_max",2.6236,"MAB",NA
"1065",2021,"OISST_HW_intensity_max_max",3.3845,"MAB",NA
"1066",2022,"OISST_HW_intensity_max_max",2.3642,"MAB",NA
"1067",1982,"OISST_HW_intensity_var",0,"MAB",NA
"1068",1983,"OISST_HW_intensity_var",0,"MAB",NA
"1069",1984,"OISST_HW_intensity_var",0.178566666666667,"MAB",NA
"1070",1985,"OISST_HW_intensity_var",0.2736,"MAB",NA
"1071",1986,"OISST_HW_intensity_var",0.2045,"MAB",NA
"1072",1987,"OISST_HW_intensity_var",0,"MAB",NA
"1073",1988,"OISST_HW_intensity_var",0,"MAB",NA
"1074",1989,"OISST_HW_intensity_var",0.1168,"MAB",NA
"1075",1990,"OISST_HW_intensity_var",0.273566666666667,"MAB",NA
"1076",1991,"OISST_HW_intensity_var",0.2767,"MAB",NA
"1077",1992,"OISST_HW_intensity_var",0,"MAB",NA
"1078",1993,"OISST_HW_intensity_var",0.2038,"MAB",NA
"1079",1994,"OISST_HW_intensity_var",0.2841,"MAB",NA
"1080",1995,"OISST_HW_intensity_var",0.1358,"MAB",NA
"1081",1996,"OISST_HW_intensity_var",0.1857,"MAB",NA
"1082",1997,"OISST_HW_intensity_var",0,"MAB",NA
"1083",1998,"OISST_HW_intensity_var",0,"MAB",NA
"1084",1999,"OISST_HW_intensity_var",0.196266666666667,"MAB",NA
"1085",2000,"OISST_HW_intensity_var",0.19926,"MAB",NA
"1086",2001,"OISST_HW_intensity_var",0.1802,"MAB",NA
"1087",2002,"OISST_HW_intensity_var",0.3188,"MAB",NA
"1088",2003,"OISST_HW_intensity_var",0.1828,"MAB",NA
"1089",2004,"OISST_HW_intensity_var",0.5483,"MAB",NA
"1090",2005,"OISST_HW_intensity_var",0.309966666666667,"MAB",NA
"1091",2006,"OISST_HW_intensity_var",0.41425,"MAB",NA
"1092",2007,"OISST_HW_intensity_var",0.299033333333333,"MAB",NA
"1093",2008,"OISST_HW_intensity_var",0,"MAB",NA
"1094",2009,"OISST_HW_intensity_var",0.2657,"MAB",NA
"1095",2010,"OISST_HW_intensity_var",0.333425,"MAB",NA
"1096",2011,"OISST_HW_intensity_var",0.256422222222222,"MAB",NA
"1097",2012,"OISST_HW_intensity_var",0.43932,"MAB",NA
"1098",2013,"OISST_HW_intensity_var",0.240766666666667,"MAB",NA
"1099",2014,"OISST_HW_intensity_var",0.2603,"MAB",NA
"1100",2015,"OISST_HW_intensity_var",0.456685714285714,"MAB",NA
"1101",2016,"OISST_HW_intensity_var",0.2779,"MAB",NA
"1102",2017,"OISST_HW_intensity_var",0.26854,"MAB",NA
"1103",2018,"OISST_HW_intensity_var",0.64635,"MAB",NA
"1104",2019,"OISST_HW_intensity_var",0.39588,"MAB",NA
"1105",2020,"OISST_HW_intensity_var",0.235875,"MAB",NA
"1106",2021,"OISST_HW_intensity_var",0.287966666666667,"MAB",NA
"1107",2022,"OISST_HW_intensity_var",0.138333333333333,"MAB",NA
"1108",1982,"OISST_HW_intensity_cumulative",0,"MAB",NA
"1109",1983,"OISST_HW_intensity_cumulative",0,"MAB",NA
"1110",1984,"OISST_HW_intensity_cumulative",12.7413,"MAB",NA
"1111",1985,"OISST_HW_intensity_cumulative",64.4985,"MAB",NA
"1112",1986,"OISST_HW_intensity_cumulative",16.4596,"MAB",NA
"1113",1987,"OISST_HW_intensity_cumulative",0,"MAB",NA
"1114",1988,"OISST_HW_intensity_cumulative",0,"MAB",NA
"1115",1989,"OISST_HW_intensity_cumulative",9.3501,"MAB",NA
"1116",1990,"OISST_HW_intensity_cumulative",14.8070333333333,"MAB",NA
"1117",1991,"OISST_HW_intensity_cumulative",19.6313,"MAB",NA
"1118",1992,"OISST_HW_intensity_cumulative",0,"MAB",NA
"1119",1993,"OISST_HW_intensity_cumulative",17.629,"MAB",NA
"1120",1994,"OISST_HW_intensity_cumulative",24.0494,"MAB",NA
"1121",1995,"OISST_HW_intensity_cumulative",34.5771,"MAB",NA
"1122",1996,"OISST_HW_intensity_cumulative",14.2554,"MAB",NA
"1123",1997,"OISST_HW_intensity_cumulative",0,"MAB",NA
"1124",1998,"OISST_HW_intensity_cumulative",0,"MAB",NA
"1125",1999,"OISST_HW_intensity_cumulative",31.7747333333333,"MAB",NA
"1126",2000,"OISST_HW_intensity_cumulative",16.32738,"MAB",NA
"1127",2001,"OISST_HW_intensity_cumulative",17.117,"MAB",NA
"1128",2002,"OISST_HW_intensity_cumulative",34.1968333333333,"MAB",NA
"1129",2003,"OISST_HW_intensity_cumulative",9.0512,"MAB",NA
"1130",2004,"OISST_HW_intensity_cumulative",25.5763,"MAB",NA
"1131",2005,"OISST_HW_intensity_cumulative",34.8604333333333,"MAB",NA
"1132",2006,"OISST_HW_intensity_cumulative",54.0284,"MAB",NA
"1133",2007,"OISST_HW_intensity_cumulative",16.3161666666667,"MAB",NA
"1134",2008,"OISST_HW_intensity_cumulative",0,"MAB",NA
"1135",2009,"OISST_HW_intensity_cumulative",26.4114,"MAB",NA
"1136",2010,"OISST_HW_intensity_cumulative",35.1844,"MAB",NA
"1137",2011,"OISST_HW_intensity_cumulative",21.9934222222222,"MAB",NA
"1138",2012,"OISST_HW_intensity_cumulative",101.52254,"MAB",NA
"1139",2013,"OISST_HW_intensity_cumulative",20.458,"MAB",NA
"1140",2014,"OISST_HW_intensity_cumulative",54.0832666666667,"MAB",NA
"1141",2015,"OISST_HW_intensity_cumulative",59.5478142857143,"MAB",NA
"1142",2016,"OISST_HW_intensity_cumulative",36.1842285714286,"MAB",NA
"1143",2017,"OISST_HW_intensity_cumulative",32.20276,"MAB",NA
"1144",2018,"OISST_HW_intensity_cumulative",37.993675,"MAB",NA
"1145",2019,"OISST_HW_intensity_cumulative",31.60594,"MAB",NA
"1146",2020,"OISST_HW_intensity_cumulative",33.066825,"MAB",NA
"1147",2021,"OISST_HW_intensity_cumulative",35.3072666666667,"MAB",NA
"1148",2022,"OISST_HW_intensity_cumulative",17.2698333333333,"MAB",NA
"1149",1982,"OISST_HW_intensity_mean_relThresh",0,"MAB",NA
"1150",1983,"OISST_HW_intensity_mean_relThresh",0,"MAB",NA
"1151",1984,"OISST_HW_intensity_mean_relThresh",0.3729,"MAB",NA
"1152",1985,"OISST_HW_intensity_mean_relThresh",0.4203,"MAB",NA
"1153",1986,"OISST_HW_intensity_mean_relThresh",0.2496,"MAB",NA
"1154",1987,"OISST_HW_intensity_mean_relThresh",0,"MAB",NA
"1155",1988,"OISST_HW_intensity_mean_relThresh",0,"MAB",NA
"1156",1989,"OISST_HW_intensity_mean_relThresh",0.4106,"MAB",NA
"1157",1990,"OISST_HW_intensity_mean_relThresh",0.4658,"MAB",NA
"1158",1991,"OISST_HW_intensity_mean_relThresh",0.615666666666667,"MAB",NA
"1159",1992,"OISST_HW_intensity_mean_relThresh",0,"MAB",NA
"1160",1993,"OISST_HW_intensity_mean_relThresh",0.39755,"MAB",NA
"1161",1994,"OISST_HW_intensity_mean_relThresh",0.4041,"MAB",NA
"1162",1995,"OISST_HW_intensity_mean_relThresh",0.2303,"MAB",NA
"1163",1996,"OISST_HW_intensity_mean_relThresh",0.1483,"MAB",NA
"1164",1997,"OISST_HW_intensity_mean_relThresh",0,"MAB",NA
"1165",1998,"OISST_HW_intensity_mean_relThresh",0,"MAB",NA
"1166",1999,"OISST_HW_intensity_mean_relThresh",0.267133333333333,"MAB",NA
"1167",2000,"OISST_HW_intensity_mean_relThresh",0.3046,"MAB",NA
"1168",2001,"OISST_HW_intensity_mean_relThresh",0.333066666666667,"MAB",NA
"1169",2002,"OISST_HW_intensity_mean_relThresh",0.526366666666667,"MAB",NA
"1170",2003,"OISST_HW_intensity_mean_relThresh",0.4329,"MAB",NA
"1171",2004,"OISST_HW_intensity_mean_relThresh",0.426,"MAB",NA
"1172",2005,"OISST_HW_intensity_mean_relThresh",0.369466666666667,"MAB",NA
"1173",2006,"OISST_HW_intensity_mean_relThresh",0.72995,"MAB",NA
"1174",2007,"OISST_HW_intensity_mean_relThresh",0.591033333333333,"MAB",NA
"1175",2008,"OISST_HW_intensity_mean_relThresh",0,"MAB",NA
"1176",2009,"OISST_HW_intensity_mean_relThresh",0.56215,"MAB",NA
"1177",2010,"OISST_HW_intensity_mean_relThresh",0.553,"MAB",NA
"1178",2011,"OISST_HW_intensity_mean_relThresh",0.496877777777778,"MAB",NA
"1179",2012,"OISST_HW_intensity_mean_relThresh",0.83462,"MAB",NA
"1180",2013,"OISST_HW_intensity_mean_relThresh",0.385933333333333,"MAB",NA
"1181",2014,"OISST_HW_intensity_mean_relThresh",0.543066666666667,"MAB",NA
"1182",2015,"OISST_HW_intensity_mean_relThresh",0.868785714285714,"MAB",NA
"1183",2016,"OISST_HW_intensity_mean_relThresh",0.442828571428571,"MAB",NA
"1184",2017,"OISST_HW_intensity_mean_relThresh",0.41066,"MAB",NA
"1185",2018,"OISST_HW_intensity_mean_relThresh",1.154575,"MAB",NA
"1186",2019,"OISST_HW_intensity_mean_relThresh",0.64142,"MAB",NA
"1187",2020,"OISST_HW_intensity_mean_relThresh",0.52265,"MAB",NA
"1188",2021,"OISST_HW_intensity_mean_relThresh",0.521316666666667,"MAB",NA
"1189",2022,"OISST_HW_intensity_mean_relThresh",0.29455,"MAB",NA
"1190",1982,"OISST_HW_intensity_max_relThresh",0,"MAB",NA
"1191",1983,"OISST_HW_intensity_max_relThresh",0,"MAB",NA
"1192",1984,"OISST_HW_intensity_max_relThresh",0.606566666666667,"MAB",NA
"1193",1985,"OISST_HW_intensity_max_relThresh",1.1567,"MAB",NA
"1194",1986,"OISST_HW_intensity_max_relThresh",0.6529,"MAB",NA
"1195",1987,"OISST_HW_intensity_max_relThresh",0,"MAB",NA
"1196",1988,"OISST_HW_intensity_max_relThresh",0,"MAB",NA
"1197",1989,"OISST_HW_intensity_max_relThresh",0.5402,"MAB",NA
"1198",1990,"OISST_HW_intensity_max_relThresh",0.8227,"MAB",NA
"1199",1991,"OISST_HW_intensity_max_relThresh",0.947766666666667,"MAB",NA
"1200",1992,"OISST_HW_intensity_max_relThresh",0,"MAB",NA
"1201",1993,"OISST_HW_intensity_max_relThresh",0.62405,"MAB",NA
"1202",1994,"OISST_HW_intensity_max_relThresh",0.9348,"MAB",NA
"1203",1995,"OISST_HW_intensity_max_relThresh",0.52005,"MAB",NA
"1204",1996,"OISST_HW_intensity_max_relThresh",0.4253,"MAB",NA
"1205",1997,"OISST_HW_intensity_max_relThresh",0,"MAB",NA
"1206",1998,"OISST_HW_intensity_max_relThresh",0,"MAB",NA
"1207",1999,"OISST_HW_intensity_max_relThresh",0.639066666666667,"MAB",NA
"1208",2000,"OISST_HW_intensity_max_relThresh",0.65702,"MAB",NA
"1209",2001,"OISST_HW_intensity_max_relThresh",0.625033333333333,"MAB",NA
"1210",2002,"OISST_HW_intensity_max_relThresh",0.993366666666667,"MAB",NA
"1211",2003,"OISST_HW_intensity_max_relThresh",0.6257,"MAB",NA
"1212",2004,"OISST_HW_intensity_max_relThresh",1.3836,"MAB",NA
"1213",2005,"OISST_HW_intensity_max_relThresh",0.995033333333333,"MAB",NA
"1214",2006,"OISST_HW_intensity_max_relThresh",1.3377,"MAB",NA
"1215",2007,"OISST_HW_intensity_max_relThresh",0.980733333333333,"MAB",NA
"1216",2008,"OISST_HW_intensity_max_relThresh",0,"MAB",NA
"1217",2009,"OISST_HW_intensity_max_relThresh",0.9019,"MAB",NA
"1218",2010,"OISST_HW_intensity_max_relThresh",1.066975,"MAB",NA
"1219",2011,"OISST_HW_intensity_max_relThresh",0.911944444444444,"MAB",NA
"1220",2012,"OISST_HW_intensity_max_relThresh",1.83106,"MAB",NA
"1221",2013,"OISST_HW_intensity_max_relThresh",0.742266666666667,"MAB",NA
"1222",2014,"OISST_HW_intensity_max_relThresh",1.21423333333333,"MAB",NA
"1223",2015,"OISST_HW_intensity_max_relThresh",1.62085714285714,"MAB",NA
"1224",2016,"OISST_HW_intensity_max_relThresh",0.967228571428571,"MAB",NA
"1225",2017,"OISST_HW_intensity_max_relThresh",0.86578,"MAB",NA
"1226",2018,"OISST_HW_intensity_max_relThresh",2.089275,"MAB",NA
"1227",2019,"OISST_HW_intensity_max_relThresh",1.25666,"MAB",NA
"1228",2020,"OISST_HW_intensity_max_relThresh",0.8981125,"MAB",NA
"1229",2021,"OISST_HW_intensity_max_relThresh",1.01556666666667,"MAB",NA
"1230",2022,"OISST_HW_intensity_max_relThresh",0.494166666666667,"MAB",NA
"1231",1982,"OISST_HW_intensity_var_relThresh",0,"MAB",NA
"1232",1983,"OISST_HW_intensity_var_relThresh",0,"MAB",NA
"1233",1984,"OISST_HW_intensity_var_relThresh",0.1758,"MAB",NA
"1234",1985,"OISST_HW_intensity_var_relThresh",0.3168,"MAB",NA
"1235",1986,"OISST_HW_intensity_var_relThresh",0.2135,"MAB",NA
"1236",1987,"OISST_HW_intensity_var_relThresh",0,"MAB",NA
"1237",1988,"OISST_HW_intensity_var_relThresh",0,"MAB",NA
"1238",1989,"OISST_HW_intensity_var_relThresh",0.1174,"MAB",NA
"1239",1990,"OISST_HW_intensity_var_relThresh",0.273933333333333,"MAB",NA
"1240",1991,"OISST_HW_intensity_var_relThresh",0.263433333333333,"MAB",NA
"1241",1992,"OISST_HW_intensity_var_relThresh",0,"MAB",NA
"1242",1993,"OISST_HW_intensity_var_relThresh",0.1957,"MAB",NA
"1243",1994,"OISST_HW_intensity_var_relThresh",0.3045,"MAB",NA
"1244",1995,"OISST_HW_intensity_var_relThresh",0.14205,"MAB",NA
"1245",1996,"OISST_HW_intensity_var_relThresh",0.152,"MAB",NA
"1246",1997,"OISST_HW_intensity_var_relThresh",0,"MAB",NA
"1247",1998,"OISST_HW_intensity_var_relThresh",0,"MAB",NA
"1248",1999,"OISST_HW_intensity_var_relThresh",0.1966,"MAB",NA
"1249",2000,"OISST_HW_intensity_var_relThresh",0.208,"MAB",NA
"1250",2001,"OISST_HW_intensity_var_relThresh",0.164933333333333,"MAB",NA
"1251",2002,"OISST_HW_intensity_var_relThresh",0.3106,"MAB",NA
"1252",2003,"OISST_HW_intensity_var_relThresh",0.1835,"MAB",NA
"1253",2004,"OISST_HW_intensity_var_relThresh",0.521,"MAB",NA
"1254",2005,"OISST_HW_intensity_var_relThresh",0.317,"MAB",NA
"1255",2006,"OISST_HW_intensity_var_relThresh",0.40485,"MAB",NA
"1256",2007,"OISST_HW_intensity_var_relThresh",0.298533333333333,"MAB",NA
"1257",2008,"OISST_HW_intensity_var_relThresh",0,"MAB",NA
"1258",2009,"OISST_HW_intensity_var_relThresh",0.2678,"MAB",NA
"1259",2010,"OISST_HW_intensity_var_relThresh",0.327625,"MAB",NA
"1260",2011,"OISST_HW_intensity_var_relThresh",0.255855555555556,"MAB",NA
"1261",2012,"OISST_HW_intensity_var_relThresh",0.43716,"MAB",NA
"1262",2013,"OISST_HW_intensity_var_relThresh",0.2393,"MAB",NA
"1263",2014,"OISST_HW_intensity_var_relThresh",0.293133333333333,"MAB",NA
"1264",2015,"OISST_HW_intensity_var_relThresh",0.448814285714286,"MAB",NA
"1265",2016,"OISST_HW_intensity_var_relThresh",0.287314285714286,"MAB",NA
"1266",2017,"OISST_HW_intensity_var_relThresh",0.26552,"MAB",NA
"1267",2018,"OISST_HW_intensity_var_relThresh",0.6376,"MAB",NA
"1268",2019,"OISST_HW_intensity_var_relThresh",0.39738,"MAB",NA
"1269",2020,"OISST_HW_intensity_var_relThresh",0.233825,"MAB",NA
"1270",2021,"OISST_HW_intensity_var_relThresh",0.281366666666667,"MAB",NA
"1271",2022,"OISST_HW_intensity_var_relThresh",0.1393,"MAB",NA
"1272",1982,"OISST_HW_intensity_cumulative_relThresh",0,"MAB",NA
"1273",1983,"OISST_HW_intensity_cumulative_relThresh",0,"MAB",NA
"1274",1984,"OISST_HW_intensity_cumulative_relThresh",2.48506666666667,"MAB",NA
"1275",1985,"OISST_HW_intensity_cumulative_relThresh",15.5515,"MAB",NA
"1276",1986,"OISST_HW_intensity_cumulative_relThresh",2.7451,"MAB",NA
"1277",1987,"OISST_HW_intensity_cumulative_relThresh",0,"MAB",NA
"1278",1988,"OISST_HW_intensity_cumulative_relThresh",0,"MAB",NA
"1279",1989,"OISST_HW_intensity_cumulative_relThresh",2.4638,"MAB",NA
"1280",1990,"OISST_HW_intensity_cumulative_relThresh",3.83626666666667,"MAB",NA
"1281",1991,"OISST_HW_intensity_cumulative_relThresh",5.9886,"MAB",NA
"1282",1992,"OISST_HW_intensity_cumulative_relThresh",0,"MAB",NA
"1283",1993,"OISST_HW_intensity_cumulative_relThresh",4.1057,"MAB",NA
"1284",1994,"OISST_HW_intensity_cumulative_relThresh",4.8493,"MAB",NA
"1285",1995,"OISST_HW_intensity_cumulative_relThresh",4.84645,"MAB",NA
"1286",1996,"OISST_HW_intensity_cumulative_relThresh",1.1866,"MAB",NA
"1287",1997,"OISST_HW_intensity_cumulative_relThresh",0,"MAB",NA
"1288",1998,"OISST_HW_intensity_cumulative_relThresh",0,"MAB",NA
"1289",1999,"OISST_HW_intensity_cumulative_relThresh",5.78813333333333,"MAB",NA
"1290",2000,"OISST_HW_intensity_cumulative_relThresh",3.0988,"MAB",NA
"1291",2001,"OISST_HW_intensity_cumulative_relThresh",3.43056666666667,"MAB",NA
"1292",2002,"OISST_HW_intensity_cumulative_relThresh",10.6132166666667,"MAB",NA
"1293",2003,"OISST_HW_intensity_cumulative_relThresh",2.1647,"MAB",NA
"1294",2004,"OISST_HW_intensity_cumulative_relThresh",5.5374,"MAB",NA
"1295",2005,"OISST_HW_intensity_cumulative_relThresh",7.47356666666667,"MAB",NA
"1296",2006,"OISST_HW_intensity_cumulative_relThresh",18.7825,"MAB",NA
"1297",2007,"OISST_HW_intensity_cumulative_relThresh",4.89726666666667,"MAB",NA
"1298",2008,"OISST_HW_intensity_cumulative_relThresh",0,"MAB",NA
"1299",2009,"OISST_HW_intensity_cumulative_relThresh",8.3351,"MAB",NA
"1300",2010,"OISST_HW_intensity_cumulative_relThresh",12.8579,"MAB",NA
"1301",2011,"OISST_HW_intensity_cumulative_relThresh",6.77636666666667,"MAB",NA
"1302",2012,"OISST_HW_intensity_cumulative_relThresh",43.14306,"MAB",NA
"1303",2013,"OISST_HW_intensity_cumulative_relThresh",4.67286666666667,"MAB",NA
"1304",2014,"OISST_HW_intensity_cumulative_relThresh",15.0841333333333,"MAB",NA
"1305",2015,"OISST_HW_intensity_cumulative_relThresh",22.9918714285714,"MAB",NA
"1306",2016,"OISST_HW_intensity_cumulative_relThresh",10.9968428571429,"MAB",NA
"1307",2017,"OISST_HW_intensity_cumulative_relThresh",8.89218,"MAB",NA
"1308",2018,"OISST_HW_intensity_cumulative_relThresh",16.635825,"MAB",NA
"1309",2019,"OISST_HW_intensity_cumulative_relThresh",10.28628,"MAB",NA
"1310",2020,"OISST_HW_intensity_cumulative_relThresh",9.5352375,"MAB",NA
"1311",2021,"OISST_HW_intensity_cumulative_relThresh",12.75715,"MAB",NA
"1312",2022,"OISST_HW_intensity_cumulative_relThresh",3.59756666666667,"MAB",NA
